Subject,Predicate,Object
8E80B573DF72502DADF061F020CD624D,has_title,D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
A0AFF4F98FE8B0CD4D75E35D21C66DB6,has_title,7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29
116E244A095CDE1A69F359621730FFFF,has_title,3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3
C7283835D7A0B6F30205CB3EE54D97A9,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
C7283835D7A0B6F30205CB3EE54D97A9,has_category,E190EC16297AEC9837613F5F6E3A383D
C7283835D7A0B6F30205CB3EE54D97A9,has_country,989EEF92F2A525DD896557425EA7C4C7
C7283835D7A0B6F30205CB3EE54D97A9,has_title,A7E9BFEAF05BB6C4E85BDB4EE8F5BC78 30A7DAAF928071F7E6C70A83F50964E3
765B36B5ABBEC1323714C8136D0000E5,has_product_price,94.99
391060CE51058AE1C065AB2BB752B915,has_product_price,41.99
80EEFA9B8B3F68F328AE3CB7420344F0,has_product_price,28.8
C420D18D7E48B5FF6EE0AE668F5A60FB,has_product_price,26.01
E187DB4412C07B2F14D6F46557DF2BE6,has_product_price,20.99
020AD4976C4ABB4D27A375DEEE631084,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
020AD4976C4ABB4D27A375DEEE631084,has_category,7F9A9E6C319B7F55EE2EDD17B3F695C3
020AD4976C4ABB4D27A375DEEE631084,has_country,989EEF92F2A525DD896557425EA7C4C7
020AD4976C4ABB4D27A375DEEE631084,has_title,97117D6DD4560B42E6020E0000D49B3A
D38447D3C8C9D5E35A4BF239CFA75CED,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
D38447D3C8C9D5E35A4BF239CFA75CED,has_category,E190EC16297AEC9837613F5F6E3A383D
D38447D3C8C9D5E35A4BF239CFA75CED,has_country,989EEF92F2A525DD896557425EA7C4C7
D38447D3C8C9D5E35A4BF239CFA75CED,has_title,D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3
EAFB33EBFD73C9BA269BA6EC6BAA2A46,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
EAFB33EBFD73C9BA269BA6EC6BAA2A46,has_category,E190EC16297AEC9837613F5F6E3A383D
EAFB33EBFD73C9BA269BA6EC6BAA2A46,has_country,989EEF92F2A525DD896557425EA7C4C7
EAFB33EBFD73C9BA269BA6EC6BAA2A46,has_title,FBB378FDF79D175D21FB82C1263AE3C4 F59C0C5844866F1F4EBDDD7036C817EA B4D8CFE577B2548F2BFC0D822025711F 30A7DAAF928071F7E6C70A83F50964E3
E532417BFC859E31FFEBA039F7515435,has_product_price,98.01
9E772DB31D71518AF6660FE7DCF887F3,has_product_price,58.95
427F0A828FB2BDD4B59E1AF18A642AF8,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
427F0A828FB2BDD4B59E1AF18A642AF8,has_category,E190EC16297AEC9837613F5F6E3A383D
427F0A828FB2BDD4B59E1AF18A642AF8,has_country,989EEF92F2A525DD896557425EA7C4C7
427F0A828FB2BDD4B59E1AF18A642AF8,has_title,05F5D6F641BA1588582D9AF27DDBF57E 62FCDEECABB377BD5620806B6D2E91DC 30A7DAAF928071F7E6C70A83F50964E3
119D3DFD68B90FE7B655637E991A6414,has_product_price,34.99
9769021AC094A0BC6C2D1CB27BCFCAA2,has_product_price,120.6
9769021AC094A0BC6C2D1CB27BCFCAA2,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
9769021AC094A0BC6C2D1CB27BCFCAA2,has_category,E190EC16297AEC9837613F5F6E3A383D
9769021AC094A0BC6C2D1CB27BCFCAA2,has_country,989EEF92F2A525DD896557425EA7C4C7
9769021AC094A0BC6C2D1CB27BCFCAA2,has_title,3A4ECA908F29DBD1E46812AB3BE482B6 30A7DAAF928071F7E6C70A83F50964E3
F3D09DE1E67AFE13385D9A94B4C0ECF9,has_product_price,25.92
08A7BD50A955B46E3BB62780B762ABEC,has_product_price,42.3
08A7BD50A955B46E3BB62780B762ABEC,has_product_price,94.6
6C9A3C6890929B5564B84DD7952F3296,has_product_price,24.6969
DEE3FA96FB49C0881B68C85171146C7E,has_product_price,67.23
CD39D7B5A60CD15240E2491C5FEE6C9F,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
CD39D7B5A60CD15240E2491C5FEE6C9F,has_category,E190EC16297AEC9837613F5F6E3A383D
CD39D7B5A60CD15240E2491C5FEE6C9F,has_country,989EEF92F2A525DD896557425EA7C4C7
CD39D7B5A60CD15240E2491C5FEE6C9F,has_title,57466AD7A4F7B61E5BA5F96A55E9AE29
C420D18D7E48B5FF6EE0AE668F5A60FB,has_title,64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
AFFA326F20808E107260AD11CF7E2BA6,has_title,529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
9BA586780AC4010DC8A600029E2F500B,has_title,C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
E187DB4412C07B2F14D6F46557DF2BE6,has_product_price,21.88
119D3DFD68B90FE7B655637E991A6414,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
18ED7A97CCAB8D949645F055F8AB1B51,has_product_price,70.2
18ED7A97CCAB8D949645F055F8AB1B51,has_title,BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
78B04093E55F1A2BC97037379FCD0C39,has_product_price,34.2
1F991CDF9FF846DB44AF2C3D6AC588DF,has_product_price,82.8
5D9A7D517C014318A7825E1C3EED5523,has_product_price,27.54
8E816634AC664F9C7B293885346943F5,has_product_price,98.9
E71EA5CBE10556E6094E12AEFD098268,has_title,0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
575FE62286EB18B023E587FAFEEC70B3,has_product_price,62.1
5934C0B1EF4043537C0161170BD81EE6,has_product_price,100.33
AAEF1764CAA65CD6C4C25A1A47FA41CA,has_product_price,54.81
2157A03EB74A794A0D4CEB5320C3706B,has_product_price,55.89
2157A03EB74A794A0D4CEB5320C3706B,has_title,4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF 57466AD7A4F7B61E5BA5F96A55E9AE29
A16EAB56C2DD902274FF6571286F1AFC,has_title,B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3
E14F197CA429D3C6B787A4EAFF481ACE,has_product_price,111.6
9F0556E33A0B1B33C7B48BEFCA841724,has_product_price,26.991
976E593143B7B0620DF89E4F8463EB71,has_product_price,105.9
39B520F9FEA4544DD4EE64FAED64A9E3,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
39B520F9FEA4544DD4EE64FAED64A9E3,has_category,E190EC16297AEC9837613F5F6E3A383D
39B520F9FEA4544DD4EE64FAED64A9E3,has_country,989EEF92F2A525DD896557425EA7C4C7
39B520F9FEA4544DD4EE64FAED64A9E3,has_title,B511DC6C5FC89C0075F73B95F5CC2002 30A7DAAF928071F7E6C70A83F50964E3
7BDDB9293DFD0781A2EDAA60FE8B9509,has_product_price,55.89
DBF5E99140C3D5604CA7A2D87F3D60E7,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
DBF5E99140C3D5604CA7A2D87F3D60E7,has_category,35C32D8FC914C2BAA760323861C90B57
DBF5E99140C3D5604CA7A2D87F3D60E7,has_country,989EEF92F2A525DD896557425EA7C4C7
DBF5E99140C3D5604CA7A2D87F3D60E7,has_title,D167F18D801C268D014DFB2E94CA67D7 25576A82335EA485A00E3FCBF26656F3
1E921D89BD203E2EA7937E067C2A053D,has_product_price,39.2
5D853D9E3DBE55ABB33C019380344F68,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
5D853D9E3DBE55ABB33C019380344F68,has_category,E190EC16297AEC9837613F5F6E3A383D
5D853D9E3DBE55ABB33C019380344F68,has_country,989EEF92F2A525DD896557425EA7C4C7
5D853D9E3DBE55ABB33C019380344F68,has_title,5ECC449C43659509BFAD5609FE039D48 7F26F517F33B6146F1F6AEC3600E40DB 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
3DB1E00065277D0CA62254D490AF52B0,has_product_price,20.9
08A5C5706965974DC071EE84FF6FD067,has_product_price,49.9
75E2CDACD6483F559EDCC537E6A739E9,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
75E2CDACD6483F559EDCC537E6A739E9,has_category,E190EC16297AEC9837613F5F6E3A383D
75E2CDACD6483F559EDCC537E6A739E9,has_country,989EEF92F2A525DD896557425EA7C4C7
75E2CDACD6483F559EDCC537E6A739E9,has_title,30A7DAAF928071F7E6C70A83F50964E3
5D9A7D517C014318A7825E1C3EED5523,has_product_price,24.04
13C26D10258053889D75D9B9CA922EC7,has_subcategory_of,D8C555B86D5912C47B979FD96E6D802D
D8C555B86D5912C47B979FD96E6D802D,has_subcategory_of,5925B8C370A05018573C8166FF63F634
5925B8C370A05018573C8166FF63F634,has_subcategory_of,E190EC16297AEC9837613F5F6E3A383D
13C26D10258053889D75D9B9CA922EC7,has_subcategory_of,346AC0DECB71FFDC9114236B419D7814
346AC0DECB71FFDC9114236B419D7814,has_subcategory_of,729DA79732170CF737C1702B91D0B61D
729DA79732170CF737C1702B91D0B61D,has_subcategory_of,10945E252A33A6E99790273CA8BB1B6C
346AC0DECB71FFDC9114236B419D7814,has_subcategory_of,1E629AECC2FB9BEF43331CBE8F2D7C08
1E629AECC2FB9BEF43331CBE8F2D7C08,has_subcategory_of,BEBABE67AC3DFD3BA6FC1AB429C45413
BEBABE67AC3DFD3BA6FC1AB429C45413,has_subcategory_of,35C32D8FC914C2BAA760323861C90B57
D8C555B86D5912C47B979FD96E6D802D,has_subcategory_of,A8FE41A1385F85D47AFF85E4108CFA6D
A8FE41A1385F85D47AFF85E4108CFA6D,has_subcategory_of,244F7466D6AA8F77843E183F1F7EF5ED
A8FE41A1385F85D47AFF85E4108CFA6D,has_subcategory_of,4CB57A26340769593DD325B0DB0729B9
BEBABE67AC3DFD3BA6FC1AB429C45413,has_subcategory_of,2A1986E3C27C5514649348FAD08D71AC
5925B8C370A05018573C8166FF63F634,has_subcategory_of,D1EBB39B47A60634DE391394361CD4F1
1E629AECC2FB9BEF43331CBE8F2D7C08,has_subcategory_of,877DB7A00399FEA0A52E64899A95DA9E
877DB7A00399FEA0A52E64899A95DA9E,has_subcategory_of,8FE3E207E9EA556EB9B42FAB89010127
8FE3E207E9EA556EB9B42FAB89010127,has_subcategory_of,1A3FA4A26F8CBC82D583A4CA75645AD7
1E629AECC2FB9BEF43331CBE8F2D7C08,has_subcategory_of,452690E5C530ED0CC9FF576B15FA6FB7
452690E5C530ED0CC9FF576B15FA6FB7,has_subcategory_of,7F9A9E6C319B7F55EE2EDD17B3F695C3
C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3,has_word,C5C3F4F917814A68E4D9E10F4A50EB9D
C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
FBF90AB5CDA3EB686A496A41F448976C 49662D783AAB43328076C06B9A051670,has_word,FBF90AB5CDA3EB686A496A41F448976C
FBF90AB5CDA3EB686A496A41F448976C 49662D783AAB43328076C06B9A051670,has_word,49662D783AAB43328076C06B9A051670
38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3,has_word,38DFBE3D9363597073AF753BC3237AC2
38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3,has_word,F316C39E4572BD3AA784AE4F7202200D
F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
5C5D19C45627AB59C871C986171D4BEA 30A7DAAF928071F7E6C70A83F50964E3,has_word,5C5D19C45627AB59C871C986171D4BEA
5C5D19C45627AB59C871C986171D4BEA 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
8CDD7E2FB530D08AC927E43E9B89FEA5 30A7DAAF928071F7E6C70A83F50964E3,has_word,8CDD7E2FB530D08AC927E43E9B89FEA5
8CDD7E2FB530D08AC927E43E9B89FEA5 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3,has_word,AEFEF011647A382FB47F49B38FD677C9
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3,has_word,B74C3DFF98056886C81A494DEFF81426
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47,has_word,25576A82335EA485A00E3FCBF26656F3
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47,has_word,D9285967248ABA7E6EF2FA87D511BE47
30A7DAAF928071F7E6C70A83F50964E3 62B5FB10F359BE93312B706074A75B29 2596415DEFA51BA974C68691DC04CE72,has_word,30A7DAAF928071F7E6C70A83F50964E3
30A7DAAF928071F7E6C70A83F50964E3 62B5FB10F359BE93312B706074A75B29 2596415DEFA51BA974C68691DC04CE72,has_word,62B5FB10F359BE93312B706074A75B29
30A7DAAF928071F7E6C70A83F50964E3 62B5FB10F359BE93312B706074A75B29 2596415DEFA51BA974C68691DC04CE72,has_word,2596415DEFA51BA974C68691DC04CE72
2C9F2A92900AB4F72AF0DF9C7830B231 27C862D5E7A514D7D229FB3DD153D5AD 30A7DAAF928071F7E6C70A83F50964E3,has_word,2C9F2A92900AB4F72AF0DF9C7830B231
2C9F2A92900AB4F72AF0DF9C7830B231 27C862D5E7A514D7D229FB3DD153D5AD 30A7DAAF928071F7E6C70A83F50964E3,has_word,27C862D5E7A514D7D229FB3DD153D5AD
2C9F2A92900AB4F72AF0DF9C7830B231 27C862D5E7A514D7D229FB3DD153D5AD 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3,has_word,0F086F52DF453FAC016B44F2DEC0C3E7
0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
04D27B09761E929D47A95A5506F37DBE 30A7DAAF928071F7E6C70A83F50964E3,has_word,04D27B09761E929D47A95A5506F37DBE
04D27B09761E929D47A95A5506F37DBE 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 9706E9801E0C36461CA4B8E443E35984 1F81D0EECCDD22ACFFA0599F14BFAA25,has_word,8A2F0667A5A63F42E2EE05A38DC02E29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 9706E9801E0C36461CA4B8E443E35984 1F81D0EECCDD22ACFFA0599F14BFAA25,has_word,30A7DAAF928071F7E6C70A83F50964E3
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 9706E9801E0C36461CA4B8E443E35984 1F81D0EECCDD22ACFFA0599F14BFAA25,has_word,9706E9801E0C36461CA4B8E443E35984
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 9706E9801E0C36461CA4B8E443E35984 1F81D0EECCDD22ACFFA0599F14BFAA25,has_word,1F81D0EECCDD22ACFFA0599F14BFAA25
EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB,has_word,EF39B467818E18F0BE434B2AA07A79C0
EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB,has_word,7B68514489C2DEF074E7167FC8ADF3CB
7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09,has_word,7F682582DB73DA073DAEE558958CB261
7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09,has_word,88D1467BD39F3DB982FFAE7AAB18AC09
F6EB91CA72F0F836630708CFF70B090B 30A7DAAF928071F7E6C70A83F50964E3,has_word,F6EB91CA72F0F836630708CFF70B090B
F6EB91CA72F0F836630708CFF70B090B 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,858FB2BC3E1CA7926FDD763F83B0A8BE
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3,has_word,3BC3E698E052ED76F1AE560F0DD8AD3B
3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
4F8DCB0DA1EF563607A600C2633E00E0 048D052E994D98F7590CB996AE730DBB,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 048D052E994D98F7590CB996AE730DBB,has_word,048D052E994D98F7590CB996AE730DBB
B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3,has_word,B66BB763BE7FECDE01D379184F43CA1D
B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3,has_word,70B85C611A4CB49A33C98FFB321FE0F9
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3,has_word,DB2349C6A3E55E83420ADD5D2BACD94A
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3,has_word,EBADEF6E3CAA70368C28C297EE63C018
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF,has_word,FC8FD00AC0FCE04E356E15B671ACD985
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF,has_word,E9BC70F1D0DCB64C65C046519EA839DF
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,8B5FC948450A2FFCB99D3B2E7E9AAD7C
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
048D052E994D98F7590CB996AE730DBB 30A7DAAF928071F7E6C70A83F50964E3,has_word,048D052E994D98F7590CB996AE730DBB
048D052E994D98F7590CB996AE730DBB 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
45DE2E11CAEC6BD743026E2AC0D103C7 30A7DAAF928071F7E6C70A83F50964E3,has_word,45DE2E11CAEC6BD743026E2AC0D103C7
45DE2E11CAEC6BD743026E2AC0D103C7 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
C2369D7AA115D912B328B26A7C1941E3 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,C2369D7AA115D912B328B26A7C1941E3
C2369D7AA115D912B328B26A7C1941E3 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
C2369D7AA115D912B328B26A7C1941E3 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
9C168277F6F32F4AF11628E365C3725C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,9C168277F6F32F4AF11628E365C3725C
9C168277F6F32F4AF11628E365C3725C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
9C168277F6F32F4AF11628E365C3725C 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3,has_word,E464E351EBA40D1A6CDD0ED2D49B224E
E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,31B46E1E5B9000D7D00915FA6A65A8E1
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,83242A40476B469F110E2EB4BAD86BA2
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47,has_word,D9285967248ABA7E6EF2FA87D511BE47
88D1467BD39F3DB982FFAE7AAB18AC09,has_word,88D1467BD39F3DB982FFAE7AAB18AC09
5FDB9A768587E4130B68300123EEF656 30A7DAAF928071F7E6C70A83F50964E3,has_word,5FDB9A768587E4130B68300123EEF656
5FDB9A768587E4130B68300123EEF656 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
889E653F3A8FA7FB13916C959D96FA3E 30A7DAAF928071F7E6C70A83F50964E3,has_word,889E653F3A8FA7FB13916C959D96FA3E
889E653F3A8FA7FB13916C959D96FA3E 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
70B85C611A4CB49A33C98FFB321FE0F9 703D1B9F0D30FE02EC6A25F5C44A6E63 30A7DAAF928071F7E6C70A83F50964E3,has_word,70B85C611A4CB49A33C98FFB321FE0F9
70B85C611A4CB49A33C98FFB321FE0F9 703D1B9F0D30FE02EC6A25F5C44A6E63 30A7DAAF928071F7E6C70A83F50964E3,has_word,703D1B9F0D30FE02EC6A25F5C44A6E63
70B85C611A4CB49A33C98FFB321FE0F9 703D1B9F0D30FE02EC6A25F5C44A6E63 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
400F740B1C0F98F7579FE9B57299113F 8FF210576AE60BEC78A6E9C69EF24370,has_word,400F740B1C0F98F7579FE9B57299113F
400F740B1C0F98F7579FE9B57299113F 8FF210576AE60BEC78A6E9C69EF24370,has_word,8FF210576AE60BEC78A6E9C69EF24370
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,8A2F0667A5A63F42E2EE05A38DC02E29
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,2218CD58ED55A9FBC33F4DDCB8B65100
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
FB9BD4ED7E76C8B66832C0CF68B046E6 CE21C2D8E24F8497F5D1D316E01CE9E6,has_word,FB9BD4ED7E76C8B66832C0CF68B046E6
